O*NET 2018 SOC Code,ONET_release_year,pct_healthcare_tot_emp,total_intensity,classification,task_intensity,bucket_weight,percentile
11-1011,2006,0.0013881786579474,0.9999999999999989,LC-I-NM,0.6242137533319917,0.0008665202103727145,0.7748556821185367
11-1011,2007,0.0013511603584247,0.9999999999999989,LC-I-NM,0.6242137533319917,0.0008434128786856821,0.7748556821185367
11-1011,2008,0.0014068363089495,0.9999999999999983,LC-I-NM,0.6309564020624285,0.0008876523757855652,0.7748556821185367
11-1011,2009,0.0014901796089976,0.9999999999999983,LC-I-NM,0.6309564020624285,0.0009402383645199238,0.7748556821185367
11-1011,2010,0.0014973276353725,0.9999999999999983,LC-I-NM,0.6309564020624285,0.0009447484575232781,0.7748556821185367
11-1011,2011,0.0014657416634814,0.9999999999999982,LC-I-NM,0.6098712291068206,0.0008939136698604788,0.7611124948934443
11-1011,2012,0.001362417903407,0.9999999999999982,LC-I-NM,0.6098712291068206,0.0008308994813079661,0.7611124948934443
11-1011,2013,0.0013304638364341,0.9999999999999982,LC-I-NM,0.6098712291068206,0.0008114116152082418,0.7611124948934443
11-1011,2014,0.0012857508647975,0.9999999999999986,LC-I-NM,0.6075008174038402,0.0007810947013421768,0.7580908044816449
11-1011,2015,0.0012194853578559,0.9999999999999986,LC-I-NM,0.6075008174038402,0.000740838351709475,0.7580908044816449
11-1011,2016,0.0011138839316238,0.9999999999999986,LC-I-NM,0.6075008174038402,0.0006766853989544628,0.7580908044816449
11-1011,2017,0.0009466271674024,0.9999999999999986,LC-I-NM,0.6075008174038402,0.0005750767779736408,0.7580908044816449
11-1011,2018,0.0008176650783342,0.9999999999999986,LC-I-NM,0.6075008174038402,0.0004967322034506023,0.7580908044816449
11-1011,2019,0.0008096622893798,0.9999999999999986,LC-I-NM,0.6075008174038402,0.0004918705026192939,0.7580908044816449
11-1011,2020,0.00096121320348,0.9999999999999986,LC-I-NM,0.6075008174038402,0.0005839378068134646,0.7580908044816449
11-1011,2021,0.0006978640238045,0.9999999999999986,LC-I-NM,0.6075008174038402,0.00042395296489796736,0.7580908044816449
11-1011,2022,0.0007347625762825,0.9999999999999986,LC-I-NM,0.6075008174038402,0.00044636886568937093,0.7580908044816449
11-1011,2023,0.0008070178011352,0.9999999999999983,LC-I-NM,0.6135278440595096,0.0004951278916481261,0.7611124948934443
11-1011,2024,0.0007869521677507,0.9999999999999983,LC-I-NM,0.6135278440595096,0.00048281706685804527,0.7611124948934443
11-1021,2006,0.0065528489300041,0.9999999999999993,LC-I-NM,0.4247875053741605,0.00278356835007018,0.5059949074870668
11-1021,2007,0.0062564189539336,0.9999999999999993,LC-I-NM,0.4247875053741605,0.0026576486000170706,0.5059949074870668
11-1021,2008,0.0061998452174884,0.9999999999999993,LC-I-NM,0.4312010387121013,0.0026733796976352534,0.5310613828569466
11-1021,2009,0.0063079100022184,0.9999999999999993,LC-I-NM,0.4312010387121013,0.002719977345059029,0.5310613828569466
11-1021,2010,0.0065249399395096,0.9999999999999993,LC-I-NM,0.4312010387121013,0.0028135608794506166,0.5310613828569466
11-1021,2011,0.0067353319337885,0.9999999999999993,LC-I-NM,0.4312010387121013,0.002904282125920389,0.5310613828569466
11-1021,2012,0.0066051471388651,0.9999999999999993,LC-I-NM,0.4312010387121013,0.002848146307124897,0.5310613828569466
11-1021,2013,0.0066718029622017,0.9999999999999993,LC-I-NM,0.4312010387121013,0.0028768883673838492,0.5310613828569466
11-1021,2014,0.0065565069685495,0.9999999999999993,LC-I-NM,0.4312010387121013,0.0028271726151616766,0.5310613828569466
11-1021,2015,0.0064699280385546,0.9999999999999992,LC-I-NM,0.3485699963048278,0.0022552227924914807,0.3925843516017355
11-1021,2016,0.0061608116424354,0.9999999999999992,LC-I-NM,0.3485699963048278,0.0021474740914384496,0.3925843516017355
11-1021,2017,0.0058317215760238,0.9999999999999992,LC-I-NM,0.3485699963048278,0.0020327631682054022,0.3925843516017355
11-1021,2018,0.0057690271785816,0.9999999999999992,LC-I-NM,0.3485699963048278,0.0020109097823206414,0.3925843516017355
11-1021,2019,0.0059158047037059,0.9999999999999992,LC-I-NM,0.3485699963048278,0.0020620720237108504,0.3925843516017355
11-1021,2020,0.0059550968391564,0.9999999999999992,LC-I-NM,0.3485699963048278,0.00207576808321964,0.3925843516017355
11-1021,2021,0.0068003079494147,0.9999999999999992,LC-I-NM,0.3485699963048278,0.0023703833167991748,0.3925843516017355
11-1021,2022,0.007635265376021401,0.9999999999999992,LC-I-NM,0.3485699963048278,0.002661424423906162,0.3925843516017355
11-1021,2023,0.0076632320673395,0.9999999999999991,LC-I-NM,0.3619644136998403,0.0027738173023003597,0.41779171046066765
11-1021,2024,0.007610684452625799,0.9999999999999991,LC-I-NM,0.3619644136998403,0.00275479693574919,0.41779171046066765
11-2011,2006,3.680287604791347e-05,0.9999999999999986,LC-I-NM,0.6854214870395398,2.5225482028092747e-05,0.8092986186520713
11-2011,2007,2.198540797065262e-05,0.9999999999999986,LC-I-NM,0.6854214870395398,1.506927102441569e-05,0.8092986186520713
11-2011,2008,1.2817163769173869e-05,0.9999999999999986,LC-I-NM,0.6854214870395398,8.785159450296477e-06,0.8092986186520713
11-2011,2009,1.014133440871248e-05,0.9999999999999986,LC-I-NM,0.6854214870395398,6.951088510984969e-06,0.8092986186520713
11-2011,2010,8.521376786674029e-06,0.999999999999999,LC-I-NM,0.7025220451816644,5.986455047937804e-06,0.8095892864951529
11-2011,2011,4.799808967603089e-06,0.999999999999999,LC-I-NM,0.7025220451816644,3.371971612401819e-06,0.8095892864951529
