O*NET 2018 SOC Code,ONET_release_year,pct_healthcare_tot_emp,total_intensity,classification,task_intensity,bucket_weight,percentile
33-9032,2012,0.003301439638593,0.9999999999999994,LC-P-M,0.0,0.0,0.0
33-9032,2013,0.0033840542517500996,0.9999999999999994,LC-P-M,0.0,0.0,0.0
33-9032,2014,0.0032957989118542,0.9999999999999994,LC-P-M,0.0,0.0,0.0
33-9032,2015,0.0032618012850752,0.9999999999999994,LC-P-M,0.0,0.0,0.0
33-9032,2016,0.0032106373305616,0.9999999999999994,LC-P-M,0.0,0.0,0.0
33-9032,2017,0.0030919832636313,0.9999999999999994,LC-P-M,0.0,0.0,0.0
33-9032,2018,0.0030077000047319994,0.9999999999999994,LC-P-M,0.0,0.0,0.0
33-9032,2019,0.0029804195871199,0.9999999999999994,LC-P-M,0.0,0.0,0.0
33-9032,2020,0.003121607482811,0.9999999999999994,LC-P-M,0.0,0.0,0.0
33-9032,2021,0.0031906497819656,0.9999999999999994,LC-P-M,0.0,0.0,0.0
33-9032,2022,0.0031939388732593,0.9999999999999994,LC-P-M,0.0,0.0,0.0
33-9032,2023,0.0032738984504888,0.9999999999999996,LC-P-M,0.0,0.0,0.0
33-9032,2024,0.0032082765269001,0.9999999999999996,LC-P-M,0.0,0.0,0.0
33-9092,2006,9.233002236581798e-05,0.9999999999999993,LC-P-M,0.0,0.0,0.0
33-9092,2007,9.171055896329378e-05,0.9999999999999993,LC-P-M,0.0,0.0,0.0
33-9092,2008,9.765458109846756e-05,0.9999999999999996,LC-P-M,0.0183315438011952,1.7901592307939277e-06,0.0
33-9092,2009,9.604440234133584e-05,0.9999999999999996,LC-P-M,0.0183315438011952,1.7606421683798136e-06,0.0
33-9092,2010,0.0001284293215705,0.9999999999999996,LC-P-M,0.0183315438011952,2.354307733727405e-06,0.0
33-9092,2011,0.0001595936481728,0.9999999999999994,LC-P-M,0.0155883638196528,2.487803851023275e-06,0.0
33-9092,2012,0.00014344225117020004,0.9999999999999994,LC-P-M,0.0155883638196528,2.236029998351097e-06,0.0
33-9092,2013,0.0001091091681761,0.9999999999999994,LC-P-M,0.0155883638196528,1.7008334095887307e-06,0.0
33-9092,2014,9.70481462981615e-05,0.9999999999999994,LC-P-M,0.0155883638196528,1.5128218125186335e-06,0.0
33-9092,2015,8.587925055325023e-05,0.9999999999999994,LC-P-M,0.0155883638196528,1.3387170021831845e-06,0.0
33-9092,2016,0.0001017841455795,0.9999999999999994,LC-P-M,0.0155883638196528,1.5866482923657522e-06,0.0
33-9092,2017,0.000106121887714,0.9999999999999994,LC-P-M,0.0155883638196528,1.6542665949141755e-06,0.0
33-9092,2018,0.0001092822061735,0.9999999999999994,LC-P-M,0.0155883638196528,1.703530788846826e-06,0.0
33-9092,2019,0.0001164188972303,0.9999999999999994,LC-P-M,0.0155883638196528,1.814780125508687e-06,0.0
33-9092,2020,9.145046334901428e-05,0.9999999999999992,LC-P-M,0.0438501426581391,4.0101158640072005e-06,0.22493382173302345
33-9092,2021,8.167522162257251e-05,0.9999999999999992,LC-P-M,0.0438501426581391,3.581470119784935e-06,0.22493382173302345
33-9092,2022,8.591216169713069e-05,0.9999999999999992,LC-P-M,0.0438501426581391,3.7672605464882973e-06,0.22493382173302345
33-9092,2023,9.990339616554267e-05,0.9999999999999992,LC-P-M,0.0438501426581391,4.380778173891636e-06,0.22493382173302345
33-9092,2024,8.917921193417965e-05,0.9999999999999992,LC-P-M,0.0438501426581391,3.910521165454202e-06,0.22493382173302345
33-9099,2014,0.0001606503212732,0.9999999999999989,LC-P-M,0.0,0.0,0.0
33-9099,2015,0.0001486784525203,0.9999999999999989,LC-P-M,0.0,0.0,0.0
33-9099,2016,0.0001623326629498,0.9999999999999989,LC-P-M,0.0,0.0,0.0
33-9099,2017,0.0001669053163578,0.9999999999999989,LC-P-M,0.0,0.0,0.0
33-9099,2018,0.0001527023684478,0.9999999999999989,LC-P-M,0.0,0.0,0.0
33-9099,2019,0.0001513924754107,0.9999999999999989,LC-P-M,0.0,0.0,0.0
33-9099,2020,0.0001298006576566,0.9999999999999989,LC-P-M,0.0,0.0,0.0
33-9099,2021,8.215850695761733e-05,0.9999999999999989,LC-P-M,0.0,0.0,0.0
33-9099,2022,7.59444523289553e-05,0.9999999999999989,LC-P-M,0.0,0.0,0.0
33-9099,2023,5.224306038014617e-05,0.9999999999999989,LC-P-M,0.0,0.0,0.0
33-9099,2024,3.349658204356992e-05,0.9999999999999989,LC-P-M,0.0,0.0,0.0
35-1011,2006,8.716470642926874e-05,0.9999999999999991,LC-P-M,0.0501590301146757,4.3720971347225615e-06,0.298032637508104
35-1011,2007,0.0001092988853398,0.9999999999999991,LC-P-M,0.0501590301146757,5.48232608125952e-06,0.298032637508104
35-1011,2008,0.00011169242713130002,0.999999999999999,LC-P-M,0.0501590301146757,5.602383816060104e-06,0.298032637508104
35-1011,2009,0.00011990636565589998,0.999999999999999,LC-P-M,0.0501590301146757,6.014387005875609e-06,0.298032637508104
35-1011,2010,0.0001266033122591,0.999999999999999,LC-P-M,0.0501590301146757,6.350299352221895e-06,0.298032637508104
35-1011,2011,0.0001295948421252,0.999999999999999,LC-P-M,0.0501590301146757,6.500351588864556e-06,0.298032637508104
35-1011,2012,0.0001167948764468,0.999999999999999,LC-P-M,0.0501590301146757,5.858317724934875e-06,0.298032637508104
35-1012,2006,0.0021119685535564,0.9999999999999988,LC-P-M,0.0,0.0,0.0
35-1012,2007,0.0020703972763218,0.9999999999999988,LC-P-M,0.0,0.0,0.0
35-1012,2008,0.0021264285034189,0.9999999999999988,LC-P-M,0.0,0.0,0.0
35-1012,2009,0.0021243112840837,0.9999999999999988,LC-P-M,0.0,0.0,0.0
35-1012,2010,0.0021473869502417,0.999999999999999,LC-P-M,0.0,0.0,0.0
35-1012,2011,0.002101716351689,0.999999999999999,LC-P-M,0.0,0.0,0.0
35-1012,2012,0.0019458253202218,0.999999999999999,LC-P-M,0.0,0.0,0.0
35-1012,2013,0.0018893699836221999,0.999999999999999,LC-P-M,0.0,0.0,0.0
35-1012,2014,0.0018318522982041,0.999999999999999,LC-P-M,0.0,0.0,0.0
35-1012,2015,0.0017471060034424,0.999999999999999,LC-P-M,0.0,0.0,0.0
