O*NET 2018 SOC Code,ONET_release_year,pct_healthcare_tot_emp,total_intensity,classification,task_intensity_core,bucket_weight,percentile
11-1011,2006,0.0013881786579474,0.9999999999999992,LC-I-M,0.0,0.0,0.0
11-1011,2007,0.0013511603584247,0.9999999999999992,LC-I-M,0.0,0.0,0.0
11-1011,2008,0.0014068363089495,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2009,0.0014901796089976,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2010,0.0014973276353725,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2011,0.0014657416634814,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2012,0.001362417903407,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2013,0.0013304638364341,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2014,0.0012857508647975,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2015,0.0012194853578559,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2016,0.0011138839316238,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2017,0.0009466271674024,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2018,0.0008176650783342,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2019,0.0008096622893798,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2020,0.00096121320348,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2021,0.0006978640238045,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2022,0.0007347625762825,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-1011,2023,0.0008070178011352,0.9999999999999992,LC-I-M,0.0,0.0,0.0
11-1011,2024,0.0007869521677506999,0.9999999999999992,LC-I-M,0.0,0.0,0.0
11-1021,2006,0.006552848930004099,0.9999999999999999,LC-I-M,0.0,0.0,0.0
11-1021,2007,0.006256418953933601,0.9999999999999999,LC-I-M,0.0,0.0,0.0
11-1021,2008,0.0061998452174884,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-1021,2009,0.0063079100022184,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-1021,2010,0.0065249399395096,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-1021,2011,0.0067353319337885,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-1021,2012,0.0066051471388651,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-1021,2013,0.0066718029622017,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-1021,2014,0.0065565069685495,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-1021,2015,0.0064699280385546,0.9999999999999997,LC-I-M,0.0,0.0,0.0
11-1021,2016,0.0061608116424354,0.9999999999999997,LC-I-M,0.0,0.0,0.0
11-1021,2017,0.0058317215760238,0.9999999999999997,LC-I-M,0.0,0.0,0.0
11-1021,2018,0.0057690271785816,0.9999999999999997,LC-I-M,0.0,0.0,0.0
11-1021,2019,0.0059158047037059,0.9999999999999997,LC-I-M,0.0,0.0,0.0
11-1021,2020,0.0059550968391564,0.9999999999999997,LC-I-M,0.0,0.0,0.0
11-1021,2021,0.0068003079494147,0.9999999999999997,LC-I-M,0.0,0.0,0.0
11-1021,2022,0.0076352653760214,0.9999999999999997,LC-I-M,0.0,0.0,0.0
11-1021,2023,0.007663232067339499,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-1021,2024,0.0076106844526258,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-2011,2006,3.680287604791347e-05,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2011,2007,2.198540797065262e-05,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2011,2008,1.2817163769173869e-05,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2011,2009,1.014133440871248e-05,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2011,2010,8.521376786674029e-06,0.9999999999999994,LC-I-M,0.0,0.0,0.0
11-2011,2011,4.799808967603089e-06,0.9999999999999994,LC-I-M,0.0,0.0,0.0
11-2011,2012,6.236619616096374e-06,0.9999999999999994,LC-I-M,0.0,0.0,0.0
11-2011,2013,3.340076576822318e-06,0.9999999999999994,LC-I-M,0.0,0.0,0.0
11-2011,2014,2.741473059270099e-06,0.9999999999999994,LC-I-M,0.0,0.0,0.0
11-2011,2015,3.220471895746884e-06,0.9999999999999994,LC-I-M,0.0,0.0,0.0
11-2011,2016,2.087879909323376e-06,0.9999999999999994,LC-I-M,0.0,0.0,0.0
11-2011,2017,3.4875737746409543e-06,0.9999999999999994,LC-I-M,0.0,0.0,0.0
11-2011,2018,1.951467967385116e-06,0.9999999999999992,LC-I-M,0.0,0.0,0.0
11-2011,2019,3.3536307844142404e-06,0.9999999999999992,LC-I-M,0.0,0.0,0.0
11-2011,2023,1.3748173784248991e-06,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-2011,2024,1.305061638061166e-06,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-2021,2006,0.0003338085423994,0.9999999999999997,LC-I-M,0.0,0.0,0.0
11-2021,2007,0.0003316655831001,0.9999999999999997,LC-I-M,0.0,0.0,0.0
11-2021,2015,0.0003478109647406,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2021,2016,0.0003617251942902,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2021,2017,0.000368686370462,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2021,2018,0.00037809691868080007,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2021,2019,0.0004048311446899,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2021,2020,0.0004120187542282,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2021,2021,0.00034023287587149994,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2021,2022,0.0004067774727869,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2021,2023,0.00048576880704339996,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2021,2024,0.0005211546141324,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2022,2006,5.940113327031648e-05,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2022,2007,6.40717603716162e-05,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2033,2006,0.0002886120279546,0.9999999999999994,LC-I-M,0.0,0.0,0.0
11-2033,2007,0.0002883229216722,0.9999999999999994,LC-I-M,0.0,0.0,0.0
11-2033,2008,0.0003045602248008,0.9999999999999994,LC-I-M,0.0,0.0,0.0
11-2033,2009,0.0003281019955759,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2033,2010,0.0003505937877945,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2033,2011,0.0003485861262721,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2033,2012,0.000324304220037,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2033,2013,0.0003228740690928,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2033,2014,0.0003048518041908,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2033,2015,0.0003070183207278,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2033,2016,0.00030535243673849997,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2033,2017,0.0003153763141924,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2033,2018,0.0003210164806347,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-2033,2019,0.0003597966741563,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-3012,2021,0.0013710804955218,0.9999999999999999,LC-I-M,0.0,0.0,0.0
11-3012,2022,0.0014548109149262,0.9999999999999999,LC-I-M,0.0,0.0,0.0
11-3012,2023,0.0014444747922649,0.9999999999999999,LC-I-M,0.0,0.0,0.0
11-3012,2024,0.0014982107604939,0.9999999999999999,LC-I-M,0.0,0.0,0.0
11-3013,2006,0.0020222211891588,0.9999999999999999,LC-I-M,0.0,0.0,0.0
11-3013,2007,0.0019887371895737,0.9999999999999999,LC-I-M,0.0,0.0,0.0
11-3013,2008,0.0020525772264631,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-3013,2009,0.0020366185689022,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-3013,2010,0.0021863418155521,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-3013,2011,0.002209112077339,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-3013,2012,0.002223638375848,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-3013,2013,0.002201667143555,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-3013,2014,0.0020780365789263,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-3013,2015,0.0019773697439882,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-3013,2016,0.0017992305118589998,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-3013,2017,0.0017059218006241,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-3013,2018,0.0017441244958501,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-3013,2019,0.0019455849450719,0.9999999999999996,LC-I-M,0.0,0.0,0.0
11-3013,2024,0.0006873324627121,0.9999999999999997,LC-I-M,0.1531842330083478,0.00010528849612229189,0.16294204491433645
11-3021,2006,0.0004752090661624,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3021,2007,0.0004528994041953,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3021,2008,0.000484610858701,0.9999999999999993,LC-I-M,0.0,0.0,0.0
11-3021,2009,0.0005553871961476,0.9999999999999993,LC-I-M,0.0,0.0,0.0
11-3021,2010,0.00061293045887,0.9999999999999993,LC-I-M,0.0,0.0,0.0
11-3021,2011,0.0006413744732959,0.9999999999999993,LC-I-M,0.0,0.0,0.0
11-3021,2012,0.0005913449326898,0.9999999999999993,LC-I-M,0.0,0.0,0.0
11-3021,2013,0.0005900801952385,0.9999999999999993,LC-I-M,0.0,0.0,0.0
11-3021,2014,0.00058557864546,0.9999999999999993,LC-I-M,0.0,0.0,0.0
11-3021,2015,0.0005893463569216,0.9999999999999993,LC-I-M,0.0,0.0,0.0
11-3021,2016,0.0005976556240438,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3021,2017,0.0006227810311858,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3021,2018,0.0006737443157396,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3021,2019,0.0007119279065198,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3021,2020,0.0007193119778473,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3021,2021,0.0007065631598354,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3021,2022,0.0007266934782226,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3021,2023,0.0007877703578373,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3021,2024,0.0008830917084213,0.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3031,2006,0.0014152965666142999,1.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3031,2007,0.0013970156379064,1.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3031,2008,0.0014062259678177997,1.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3031,2009,0.0014704934892631,1.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3031,2010,0.0014979363051430001,1.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3031,2011,0.0015365388457537,1.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3031,2012,0.0014831815377913,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-3031,2013,0.0016004533597271,0.9999999999999998,LC-I-M,0.0,0.0,0.0
11-3031,2014,0.0015818299551987002,1.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3031,2015,0.0015050338659453998,1.9999999999999991,LC-I-M,0.0,0.0,0.0
11-3031,2016,0.0013451166315813,1.9999999999999991,LC-I-M,0.0,0.0,0.0
