O*NET 2018 SOC Code,ONET_release_year,pct_healthcare_tot_emp,total_intensity,classification,task_intensity_core,bucket_weight,percentile
11-1011,2006,0.0013881786579474,0.9999999999999992,HC-I-NM,0.2554151431335481,0.00035456185061457214,0.4318589477024192
11-1011,2007,0.0013511603584247,0.9999999999999992,HC-I-NM,0.2554151431335481,0.0003451068163434211,0.4318589477024192
11-1011,2008,0.0014068363089495,0.9999999999999991,HC-I-NM,0.2554151431335481,0.0003593272972158093,0.4318589477024192
11-1011,2009,0.0014901796089976,0.9999999999999991,HC-I-NM,0.2554151431335481,0.00038061443812681704,0.4318589477024192
11-1011,2010,0.0014973276353725,0.9999999999999991,HC-I-NM,0.2554151431335481,0.0003824401523064845,0.4318589477024192
11-1011,2011,0.0014657416634814,0.9999999999999991,HC-I-NM,0.3033011211570633,0.00044456108986052804,0.47179923621648623
11-1011,2012,0.001362417903407,0.9999999999999991,HC-I-NM,0.3033011211570633,0.000413222877587799,0.47179923621648623
11-1011,2013,0.0013304638364341,0.9999999999999991,HC-I-NM,0.3033011211570633,0.0004035311732493906,0.47179923621648623
11-1011,2014,0.0012857508647975,0.9999999999999991,HC-I-NM,0.2621020095592283,0.00033699788545594073,0.4333632276224975
11-1011,2015,0.0012194853578559,0.9999999999999991,HC-I-NM,0.2621020095592283,0.0003196295629220863,0.4333632276224975
11-1011,2016,0.0011138839316238,0.9999999999999991,HC-I-NM,0.2621020095592283,0.0002919512168943323,0.4333632276224975
11-1011,2017,0.0009466271674024,0.9999999999999991,HC-I-NM,0.2621020095592283,0.0002481128828795293,0.4333632276224975
11-1011,2018,0.0008176650783342,0.9999999999999991,HC-I-NM,0.2621020095592283,0.00021431166017779783,0.4333632276224975
11-1011,2019,0.0008096622893798,0.9999999999999991,HC-I-NM,0.2621020095592283,0.0002122141131107712,0.4333632276224975
11-1011,2020,0.00096121320348,0.9999999999999991,HC-I-NM,0.2621020095592283,0.00025193591224697165,0.4333632276224975
11-1011,2021,0.0006978640238045,0.9999999999999991,HC-I-NM,0.2621020095592283,0.00018291156303824874,0.4333632276224975
11-1011,2022,0.0007347625762825,0.9999999999999991,HC-I-NM,0.2621020095592283,0.0001925827477925592,0.4333632276224975
11-1011,2023,0.0008070178011352,0.9999999999999992,HC-I-NM,0.2209905142863785,0.00017834327891113033,0.29666200419657784
11-1011,2024,0.0007869521677506999,0.9999999999999992,HC-I-NM,0.2209905142863785,0.00017390896427000772,0.29666200419657784
11-1021,2006,0.006552848930004099,0.9999999999999999,HC-I-NM,0.1879971478823913,0.0012319169093449505,0.2458616493810725
11-1021,2007,0.006256418953933601,0.9999999999999999,HC-I-NM,0.1879971478823913,0.0011761889192968514,0.2458616493810725
11-1021,2008,0.0061998452174884,0.9999999999999996,HC-I-NM,0.4425540115469738,0.0027437663719698134,0.7441634223294866
11-1021,2009,0.0063079100022184,0.9999999999999996,HC-I-NM,0.4425540115469738,0.0027915908759590345,0.7441634223294866
11-1021,2010,0.0065249399395096,0.9999999999999996,HC-I-NM,0.4425540115469738,0.0028876383453330435,0.7441634223294866
11-1021,2011,0.0067353319337885,0.9999999999999996,HC-I-NM,0.4425540115469738,0.0029807481663985387,0.7441634223294866
11-1021,2012,0.0066051471388651,0.9999999999999996,HC-I-NM,0.4425540115469738,0.002923134363162768,0.7441634223294866
11-1021,2013,0.0066718029622017,0.9999999999999996,HC-I-NM,0.4425540115469738,0.002952633165173347,0.7441634223294866
11-1021,2014,0.0065565069685495,0.9999999999999996,HC-I-NM,0.4425540115469738,0.0029016084606672712,0.7441634223294866
11-1021,2015,0.0064699280385546,0.9999999999999997,HC-I-NM,0.4783697533838605,0.003095017880214689,0.8229625737725406
11-1021,2016,0.0061608116424354,0.9999999999999997,HC-I-NM,0.4783697533838605,0.0029471459460362398,0.8229625737725406
11-1021,2017,0.0058317215760238,0.9999999999999997,HC-I-NM,0.4783697533838605,0.002789719212125844,0.8229625737725406
11-1021,2018,0.0057690271785816,0.9999999999999997,HC-I-NM,0.4783697533838605,0.0027597281086828695,0.8229625737725406
11-1021,2019,0.0059158047037059,0.9999999999999997,HC-I-NM,0.4783697533838605,0.0028299420371788743,0.8229625737725406
11-1021,2020,0.0059550968391564,0.9999999999999997,HC-I-NM,0.4783697533838605,0.002848738206324255,0.8229625737725406
11-1021,2021,0.0068003079494147,0.9999999999999997,HC-I-NM,0.4783697533838605,0.003253061636695817,0.8229625737725406
11-1021,2022,0.0076352653760214,0.9999999999999997,HC-I-NM,0.4783697533838605,0.0036524800149476877,0.8229625737725406
11-1021,2023,0.007663232067339499,0.9999999999999998,HC-I-NM,0.43912367359226634,0.0033651066170001793,0.7441634223294866
11-1021,2024,0.0076106844526258,0.9999999999999998,HC-I-NM,0.43912367359226634,0.0033420317153885887,0.7441634223294866
11-2011,2006,3.680287604791347e-05,0.9999999999999996,HC-I-NM,0.0,0.0,0.0
11-2011,2007,2.198540797065262e-05,0.9999999999999996,HC-I-NM,0.0,0.0,0.0
11-2011,2008,1.2817163769173869e-05,0.9999999999999996,HC-I-NM,0.0,0.0,0.0
11-2011,2009,1.014133440871248e-05,0.9999999999999996,HC-I-NM,0.0,0.0,0.0
11-2011,2010,8.521376786674029e-06,0.9999999999999994,HC-I-NM,0.0,0.0,0.0
11-2011,2011,4.799808967603089e-06,0.9999999999999994,HC-I-NM,0.0,0.0,0.0
11-2011,2012,6.236619616096374e-06,0.9999999999999994,HC-I-NM,0.0,0.0,0.0
11-2011,2013,3.340076576822318e-06,0.9999999999999994,HC-I-NM,0.0,0.0,0.0
