O*NET 2018 SOC Code,ONET_release_year,pct_healthcare_tot_emp,total_intensity,classification,task_intensity,bucket_weight,percentile
43-5071,2012,0.00036682662651020006,0.9999999999999996,HC-P-M,0.27907593949276777,0.00010237248542429675,0.22345189531487664
43-5071,2013,0.00037130517945670004,0.9999999999999996,HC-P-M,0.27907593949276777,0.00010362234179540934,0.22345189531487664
43-5071,2014,0.0003717437468369,0.9999999999999996,HC-P-M,0.27907593949276777,0.00010374473539906952,0.22345189531487664
43-5071,2015,0.0003343923318416,0.9999999999999996,HC-P-M,0.27907593949276777,9.332085416787193e-05,0.22345189531487664
43-5071,2016,0.0003257092658543,0.9999999999999996,HC-P-M,0.27907593949276777,9.089761936978847e-05,0.22345189531487664
43-5071,2017,0.00033929110579,0.9999999999999996,HC-P-M,0.27907593949276777,9.468798410988435e-05,0.22345189531487664
43-5071,2018,0.0003380918253494,0.9999999999999996,HC-P-M,0.27907593949276777,9.43532937942086e-05,0.22345189531487664
43-5071,2019,0.000194989675608,0.9999999999999993,HC-P-M,0.2989925037943479,5.830045132408364e-05,0.27378556461911063
43-5071,2020,0.0007089869255337,0.9999999999999993,HC-P-M,0.2989925037943479,0.00021198177602277797,0.27378556461911063
43-5071,2021,0.0008549317576941,0.9999999999999993,HC-P-M,0.2989925037943479,0.00025561818680626186,0.27378556461911063
43-5071,2022,0.0008453566849866,0.9999999999999993,HC-P-M,0.2989925037943479,0.0002527553118434335,0.27378556461911063
43-5071,2023,0.0009211276435446,0.9999999999999993,HC-P-M,0.2989925037943479,0.0002754102604575877,0.27378556461911063
43-5071,2024,0.0010170780365956,0.9999999999999993,HC-P-M,0.2989925037943479,0.0003040987087159581,0.27378556461911063
43-5111,2006,2.9700566635158235e-05,0.9999999999999999,HC-P-M,0.3150043779093332,9.35580851646272e-06,0.35707563328638875
43-5111,2007,3.0151416645466453e-05,0.9999999999999999,HC-P-M,0.3150043779093332,9.497828243490277e-06,0.35707563328638875
43-5111,2008,2.6244668670213155e-05,0.9999999999999992,HC-P-M,0.49561407594606777,1.3007227211498418e-05,0.5952933602201976
43-5111,2009,2.505506148034848e-05,0.9999999999999992,HC-P-M,0.49561407594606777,1.241764114335484e-05,0.5952933602201976
43-5111,2010,2.3738121048591925e-05,0.9999999999999992,HC-P-M,0.49561407594606777,1.1764946928193797e-05,0.5952933602201976
43-5111,2011,1.7999283628511585e-05,0.9999999999999992,HC-P-M,0.49561407594606777,8.920698323235962e-06,0.5952933602201976
43-5111,2012,1.5308066330418375e-05,0.9999999999999992,HC-P-M,0.49561407594606777,7.586893148871421e-06,0.5952933602201976
43-5111,2013,1.5030344595700434e-05,0.9999999999999992,HC-P-M,0.49561407594606777,7.44925034794905e-06,0.5952933602201976
43-5111,2014,7.127829954102258e-06,0.9999999999999992,HC-P-M,0.49561407594606777,3.532652856203096e-06,0.5952933602201976
43-5111,2015,8.587925055325024e-06,0.9999999999999992,HC-P-M,0.49561407594606777,4.256296540588998e-06,0.5952933602201976
43-5111,2016,1.7746979229248692e-05,0.9999999999999992,HC-P-M,0.49561407594606777,8.795652711538155e-06,0.5952933602201976
43-5111,2017,1.5943194398358647e-05,0.9999999999999992,HC-P-M,0.49561407594606777,7.901671559371051e-06,0.5952933602201976
43-5111,2018,4.098082731508743e-05,0.999999999999999,HC-P-M,0.4864679880713963,1.9935860613471924e-05,0.5783503011492643
43-5111,2019,1.4372703361775314e-05,0.999999999999999,HC-P-M,0.4864679880713963,6.9918600875498375e-06,0.5783503011492643
43-5111,2020,1.1800059786969587e-05,0.999999999999999,HC-P-M,0.4864679880713963,5.74035134368929e-06,0.5783503011492643
43-5111,2021,1.739827206161308e-05,0.999999999999999,HC-P-M,0.4864679880713963,8.463702405731708e-06,0.5783503011492643
43-5111,2022,2.2783335698686587e-05,0.999999999999999,HC-P-M,0.4864679880713963,1.1083363478895296e-05,0.5783503011492643
43-5111,2023,1.649780854109879e-05,0.999999999999999,HC-P-M,0.4864679880713963,8.025655728575436e-06,0.5783503011492643
43-5111,2024,1.3050616380611657e-05,0.9999999999999991,HC-P-M,0.5331857068652397,6.958402119923508e-06,0.6128347205817377
43-6011,2006,0.0099245089075864,0.9999999999999991,HC-P-M,0.0,0.0,0.0
43-6011,2007,0.0094958117797807,0.9999999999999991,HC-P-M,0.0,0.0,0.0
43-6011,2008,0.0087284885268066,0.9999999999999991,HC-P-M,0.0,0.0,0.0
43-6011,2009,0.0075767699014732,0.9999999999999993,HC-P-M,0.0,0.0,0.0
43-6011,2010,0.0066058930189831,0.9999999999999993,HC-P-M,0.0,0.0,0.0
43-6011,2011,0.0058143685881295,0.9999999999999993,HC-P-M,0.0,0.0,0.0
43-6011,2012,0.0049978001741712,0.9999999999999993,HC-P-M,0.0,0.0,0.0
43-6011,2013,0.0046454898389299,0.9999999999999993,HC-P-M,0.0,0.0,0.0
43-6011,2014,0.0038934400387748004,0.9999999999999993,HC-P-M,0.0,0.0,0.0
43-6011,2015,0.0033632461497912,0.9999999999999993,HC-P-M,0.0,0.0,0.0
43-6011,2016,0.0031041554551862,0.9999999999999993,HC-P-M,0.0,0.0,0.0
43-6011,2017,0.0029415193664968,0.9999999999999991,HC-P-M,0.0,0.0,0.0
43-6011,2018,0.0028115774740099,0.9999999999999991,HC-P-M,0.0,0.0,0.0
43-6011,2019,0.0025995429480329,0.9999999999999991,HC-P-M,0.0,0.0,0.0
43-6011,2020,0.0024086872040148,0.9999999999999991,HC-P-M,0.0,0.0,0.0
43-6011,2021,0.0021438537462585,0.9999999999999991,HC-P-M,0.0,0.0,0.0
43-6011,2022,0.0021753339063973,0.9999999999999991,HC-P-M,0.0,0.0,0.0
43-6011,2023,0.0022959450219693,0.9999999999999991,HC-P-M,0.0,0.0,0.0
43-6011,2024,0.0022486212023791,0.9999999999999991,HC-P-M,0.0,0.0,0.0
43-6012,2006,4.39051854606687e-05,0.9999999999999994,HC-P-M,0.1028870968915829,4.51727707053474e-06,0.046449587022200596
43-6012,2007,4.459897045475246e-05,0.9999999999999994,HC-P-M,0.1028870968915829,4.588658594442962e-06,0.046449587022200596
43-6012,2008,4.882729054923378e-05,0.9999999999999994,HC-P-M,0.1028870968915829,5.023698173692488e-06,0.046449587022200596
43-6012,2009,7.15858899438528e-06,0.9999999999999994,HC-P-M,0.1028870968915829,7.365264394723377e-07,0.046449587022200596
43-6012,2010,2.0086102425731637e-05,0.9999999999999993,HC-P-M,0.1064775757432347,2.138719492422212e-06,0.051250286708695046
43-6012,2011,2.2199116475164287e-05,0.9999999999999993,HC-P-M,0.1064775757432347,2.3637081059171965e-06,0.051250286708695046
43-6012,2012,3.40179251787075e-05,0.9999999999999993,HC-P-M,0.1064775757432347,3.622146204843521e-06,0.051250286708695046
43-6012,2013,2.8947330332460088e-05,0.9999999999999993,HC-P-M,0.1064775757432347,3.0822415580389564e-06,0.051250286708695046
