O*NET 2018 SOC Code,ONET_release_year,pct_healthcare_tot_emp,total_intensity,classification,task_intensity,bucket_weight,percentile
11-1011,2006,0.0013881786579474,0.9999999999999989,NR-P-NM,0.1750026696697506,0.0002429349711193668,0.5501832130106247
11-1011,2007,0.0013511603584247,0.9999999999999989,NR-P-NM,0.1750026696697506,0.00023645666987625984,0.5501832130106247
11-1011,2008,0.0014068363089495,0.9999999999999982,NR-P-NM,0.1649398008357971,0.00023204330060669885,0.4937563929096878
11-1011,2009,0.0014901796089976,0.9999999999999982,NR-P-NM,0.1649398008357971,0.0002457899279176306,0.4937563929096878
11-1011,2010,0.0014973276353725,0.9999999999999982,NR-P-NM,0.1649398008357971,0.00024696892196427557,0.4937563929096878
11-1011,2011,0.0014657416634814,0.9999999999999982,NR-P-NM,0.1063589630032223,0.0001558947633585,0.21150243689468853
11-1011,2012,0.001362417903407,0.9999999999999982,NR-P-NM,0.1063589630032223,0.00014490535538339304,0.21150243689468853
11-1011,2013,0.0013304638364341,0.9999999999999982,NR-P-NM,0.1063589630032223,0.00014150675395641988,0.21150243689468853
11-1011,2014,0.0012857508647975,0.9999999999999986,NR-P-NM,0.0997105130601592,0.0001282028783965023,0.2073902726201187
11-1011,2015,0.0012194853578559,0.9999999999999986,NR-P-NM,0.0997105130601592,0.00012159551070116382,0.2073902726201187
11-1011,2016,0.0011138839316238,0.9999999999999986,NR-P-NM,0.0997105130601592,0.00011106593831167655,0.2073902726201187
11-1011,2017,0.0009466271674024,0.9999999999999986,NR-P-NM,0.0997105130601592,9.438868053837865e-05,0.2073902726201187
11-1011,2018,0.0008176650783342,0.9999999999999986,NR-P-NM,0.0997105130601592,8.152980447207847e-05,0.2073902726201187
11-1011,2019,0.0008096622893798,0.9999999999999986,NR-P-NM,0.0997105130601592,8.073184227952306e-05,0.2073902726201187
11-1011,2020,0.00096121320348,0.9999999999999986,NR-P-NM,0.0997105130601592,9.584306167919014e-05,0.2073902726201187
11-1011,2021,0.0006978640238045,0.9999999999999986,NR-P-NM,0.0997105130601592,6.958437985977394e-05,0.2073902726201187
11-1011,2022,0.0007347625762825,0.9999999999999986,NR-P-NM,0.0997105130601592,7.326355345853255e-05,0.2073902726201187
11-1011,2023,0.0008070178011352,0.9999999999999984,NR-P-NM,0.0942428533673611,7.605566029723496e-05,0.19719773096949078
11-1011,2024,0.0007869521677507,0.9999999999999984,NR-P-NM,0.0942428533673611,7.41646177524563e-05,0.19719773096949078
11-1021,2006,0.0065528489300041,0.9999999999999993,NR-P-NM,0.1543614536514484,0.0010115072863937718,0.475168214634205
11-1021,2007,0.0062564189539336,0.9999999999999993,NR-P-NM,0.1543614536514484,0.0009657499243816654,0.475168214634205
11-1021,2008,0.0061998452174884,0.9999999999999993,NR-P-NM,0.1504952035840786,0.0009330469681956936,0.44484570400003964
11-1021,2009,0.0063079100022184,0.9999999999999993,NR-P-NM,0.1504952035840786,0.0009493101999739045,0.44484570400003964
11-1021,2010,0.0065249399395096,0.9999999999999993,NR-P-NM,0.1504952035840786,0.0009819721645703834,0.44484570400003964
11-1021,2011,0.0067353319337885,0.9999999999999993,NR-P-NM,0.1504952035840786,0.0010136351505818468,0.44484570400003964
11-1021,2012,0.0066051471388651,0.9999999999999993,NR-P-NM,0.1504952035840786,0.0009940429633662983,0.44484570400003964
11-1021,2013,0.0066718029622017,0.9999999999999993,NR-P-NM,0.1504952035840786,0.0010040743450694042,0.44484570400003964
11-1021,2014,0.0065565069685495,0.9999999999999993,NR-P-NM,0.1504952035840786,0.0009867228510322878,0.44484570400003964
11-1021,2015,0.0064699280385546,0.9999999999999992,NR-P-NM,0.1716713070919251,0.0011107010031693643,0.5387429531624495
11-1021,2016,0.0061608116424354,0.9999999999999992,NR-P-NM,0.1716713070919251,0.001057634587404036,0.5387429531624495
11-1021,2017,0.0058317215760238,0.9999999999999992,NR-P-NM,0.1716713070919251,0.001001139265552188,0.5387429531624495
11-1021,2018,0.0057690271785816,0.9999999999999992,NR-P-NM,0.1716713070919251,0.000990376436395945,0.5387429531624495
11-1021,2019,0.0059158047037059,0.9999999999999992,NR-P-NM,0.1716713070919251,0.0010155739259857515,0.5387429531624495
11-1021,2020,0.0059550968391564,0.9999999999999992,NR-P-NM,0.1716713070919251,0.0010223192582369716,0.5387429531624495
11-1021,2021,0.0068003079494147,0.9999999999999992,NR-P-NM,0.1716713070919251,0.0011674177543036313,0.5387429531624495
11-1021,2022,0.007635265376021401,0.9999999999999992,NR-P-NM,0.1716713070919251,0.001310755987095314,0.5387429531624495
11-1021,2023,0.0076632320673395,0.9999999999999992,NR-P-NM,0.1755814181503973,0.0013455211539990714,0.5634093471782835
11-1021,2024,0.007610684452625799,0.9999999999999992,NR-P-NM,0.1755814181503973,0.001336294769287219,0.5634093471782835
11-2011,2006,3.680287604791347e-05,0.9999999999999987,NR-P-NM,0.2997714165591647,1.103245028633439e-05,0.692970438613057
11-2011,2007,2.198540797065262e-05,0.9999999999999987,NR-P-NM,0.2997714165591647,6.5905968909936954e-06,0.692970438613057
11-2011,2008,1.2817163769173869e-05,0.9999999999999987,NR-P-NM,0.2997714165591647,3.842219339356059e-06,0.692970438613057
11-2011,2009,1.014133440871248e-05,0.9999999999999987,NR-P-NM,0.2997714165591647,3.0400821814999434e-06,0.692970438613057
11-2011,2010,8.521376786674029e-06,0.999999999999999,NR-P-NM,0.2703669117290551,2.3038983254927185e-06,0.6849658329798723
