O*NET 2018 SOC Code,ONET_release_year,pct_healthcare_tot_emp,total_intensity,classification,task_intensity_core,bucket_weight,percentile
11-1011,2006,0.0013881786579474,0.9999999999999992,HC-P-NM,0.1619265138695016,0.00022478293070946596,0.10774131188410314
11-1011,2007,0.0013511603584247,0.9999999999999992,HC-P-NM,0.1619265138695016,0.0002187886865183781,0.10774131188410314
11-1011,2008,0.0014068363089495,0.9999999999999991,HC-P-NM,0.1619265138695016,0.00022780409909322984,0.10774131188410314
11-1011,2009,0.0014901796089976,0.9999999999999991,HC-P-NM,0.1619265138695016,0.0002412995891243986,0.10774131188410314
11-1011,2010,0.0014973276353725,0.9999999999999991,HC-P-NM,0.1619265138695016,0.00024245704411633338,0.10774131188410314
11-1011,2011,0.0014657416634814,0.9999999999999991,HC-P-NM,0.11404053584598639,0.00016715396471520645,0.06418440193123129
11-1011,2012,0.001362417903407,0.9999999999999991,HC-P-NM,0.11404053584598639,0.00015537086775069974,0.06418440193123129
11-1011,2013,0.0013304638364341,0.9999999999999991,HC-P-NM,0.11404053584598639,0.00015172680883065168,0.06418440193123129
11-1011,2014,0.0012857508647975,0.9999999999999991,HC-P-NM,0.1128664711697139,0.00014511816291310192,0.06235277976057467
11-1011,2015,0.0012194853578559,0.9999999999999991,HC-P-NM,0.1128664711697139,0.00013763900898433132,0.06235277976057467
11-1011,2016,0.0011138839316238,0.9999999999999991,HC-P-NM,0.1128664711697139,0.0001257201486550253,0.06235277976057467
11-1011,2017,0.0009466271674024,0.9999999999999991,HC-P-NM,0.1128664711697139,0.00010684246789809102,0.06235277976057467
11-1011,2018,0.0008176650783342,0.9999999999999991,HC-P-NM,0.1128664711697139,9.228697199028893e-05,0.06235277976057467
11-1011,2019,0.0008096622893798,0.9999999999999991,HC-P-NM,0.1128664711697139,9.138372544148984e-05,0.06235277976057467
11-1011,2020,0.00096121320348,0.9999999999999991,HC-P-NM,0.1128664711697139,0.00010848874231852387,0.06235277976057467
11-1011,2021,0.0006978640238045,0.9999999999999991,HC-P-NM,0.1128664711697139,7.87654497231112e-05,0.06235277976057467
11-1011,2022,0.0007347625762825,0.9999999999999991,HC-P-NM,0.1128664711697139,8.293005913257357e-05,0.06235277976057467
11-1011,2023,0.0008070178011352,0.9999999999999992,HC-P-NM,0.0958506182580997,7.735315518410113e-05,0.05277321261593241
11-1011,2024,0.0007869521677506999,0.9999999999999992,HC-P-NM,0.0958506182580997,7.542985181845643e-05,0.05277321261593241
11-1021,2006,0.006552848930004099,0.9999999999999999,HC-P-NM,0.1691250644749067,0.0011082509977812668,0.1126297576418092
11-1021,2007,0.006256418953933601,0.9999999999999999,HC-P-NM,0.1691250644749067,0.0010581172589660488,0.1126297576418092
11-1021,2008,0.0061998452174884,0.9999999999999996,HC-P-NM,0.1187047865355866,0.0007359513030956383,0.07328844762102069
11-1021,2009,0.0063079100022184,0.9999999999999996,HC-P-NM,0.1187047865355866,0.0007487791102990271,0.07328844762102069
11-1021,2010,0.0065249399395096,0.9999999999999996,HC-P-NM,0.1187047865355866,0.0007745416026770107,0.07328844762102069
11-1021,2011,0.0067353319337885,0.9999999999999996,HC-P-NM,0.1187047865355866,0.0007995161394466839,0.07328844762102069
11-1021,2012,0.0066051471388651,0.9999999999999996,HC-P-NM,0.1187047865355866,0.0007840625811551226,0.07328844762102069
11-1021,2013,0.0066718029622017,0.9999999999999996,HC-P-NM,0.1187047865355866,0.0007919749464356475,0.07328844762102069
11-1021,2014,0.0065565069685495,0.9999999999999996,HC-P-NM,0.1187047865355866,0.0007782887601207548,0.07328844762102069
11-1021,2015,0.0064699280385546,0.9999999999999997,HC-P-NM,0.1277259351989459,0.0008263776093942683,0.09397136617641415
11-1021,2016,0.0061608116424354,0.9999999999999997,HC-P-NM,0.1277259351989459,0.0007868954286146156,0.09397136617641415
11-1021,2017,0.0058317215760238,0.9999999999999997,HC-P-NM,0.1277259351989459,0.0007448620921175107,0.09397136617641415
11-1021,2018,0.0057690271785816,0.9999999999999997,HC-P-NM,0.1277259351989459,0.0007368543915724714,0.09397136617641415
11-1021,2019,0.0059158047037059,0.9999999999999997,HC-P-NM,0.1277259351989459,0.0007556016882351594,0.09397136617641415
11-1021,2020,0.0059550968391564,0.9999999999999997,HC-P-NM,0.1277259351989459,0.0007606203129815381,0.09397136617641415
11-1021,2021,0.0068003079494147,0.9999999999999997,HC-P-NM,0.1277259351989459,0.0008685756924798189,0.09397136617641415
11-1021,2022,0.0076352653760214,0.9999999999999997,HC-P-NM,0.1277259351989459,0.000975221410644465,0.09397136617641415
11-1021,2023,0.007663232067339499,0.9999999999999998,HC-P-NM,0.1240482739789848,0.0009506107110538725,0.08627470823568537
11-1021,2024,0.0076106844526258,0.9999999999999998,HC-P-NM,0.1240482739789848,0.0009440922701469254,0.08627470823568537
11-2011,2006,3.680287604791347e-05,0.9999999999999996,HC-P-NM,0.3883623346333342,1.4292850863188898e-05,0.44152312851411796
11-2011,2007,2.198540797065262e-05,0.9999999999999996,HC-P-NM,0.3883623346333342,8.538304367348969e-06,0.44152312851411796
11-2011,2008,1.2817163769173869e-05,0.9999999999999996,HC-P-NM,0.3883623346333342,4.9777036447741516e-06,0.44152312851411796
11-2011,2009,1.014133440871248e-05,0.9999999999999996,HC-P-NM,0.3883623346333342,3.938512307264944e-06,0.44152312851411796
11-2011,2010,8.521376786674029e-06,0.9999999999999994,HC-P-NM,0.2573805547828664,2.193236684868002e-06,0.19700803573821588
